,idhod,hodnota,ukaz_kod,vzdelani_cis,vzdelani_kod,vek_cis,vek_kod,pohlavi_cis,pohlavi_kod,uzemi_cis,uzemi_kod,sldb_rok,sldb_datum,ukaz_txt,vzdelani_txt,vek_txt,pohlavi_txt,uzemi_txt,uzemi_typ
557896,987552259,46,3162,1294,15,1035,1200659999,102.0,1.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání v konzervatoři,65 a více let,muž,Pardubický kraj,kraj
557897,987552260,53,3162,1294,15,1035,1200659999,102.0,2.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání v konzervatoři,65 a více let,žena,Pardubický kraj,kraj
557899,987551910,61183,3162,5784,105,1035,1300150064,102.0,1.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,15 - 64 let,muž,Pardubický kraj,kraj
557900,987551911,41251,3162,5784,105,1035,1300150064,102.0,2.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,15 - 64 let,žena,Pardubický kraj,kraj
557902,987552253,23525,3162,5784,105,1035,1200659999,102.0,1.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,65 a více let,muž,Pardubický kraj,kraj
557903,987552254,23557,3162,5784,105,1035,1200659999,102.0,2.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,65 a více let,žena,Pardubický kraj,kraj
557905,987551906,27934,3162,5784,121,1035,1300150064,102.0,1.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,15 - 64 let,muž,Pardubický kraj,kraj
557906,987551907,26956,3162,5784,121,1035,1300150064,102.0,2.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,15 - 64 let,žena,Pardubický kraj,kraj
557908,987552146,7098,3162,5784,121,1035,1200659999,102.0,1.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,65 a více let,muž,Pardubický kraj,kraj
557909,987552147,8552,3162,5784,121,1035,1200659999,102.0,2.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,65 a více let,žena,Pardubický kraj,kraj
557911,987552024,3411,3162,1294,202,1035,1300150064,102.0,1.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,15 - 64 let,muž,Pardubický kraj,kraj
557912,987552025,3077,3162,1294,202,1035,1300150064,102.0,2.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,15 - 64 let,žena,Pardubický kraj,kraj
557914,987552261,562,3162,1294,202,1035,1200659999,102.0,1.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,65 a více let,muž,Pardubický kraj,kraj
557915,987552262,1096,3162,1294,202,1035,1200659999,102.0,2.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,65 a více let,žena,Pardubický kraj,kraj
557917,987552030,702,3162,1294,203,1035,1300150064,102.0,1.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,15 - 64 let,muž,Pardubický kraj,kraj
557918,987552137,1632,3162,1294,203,1035,1300150064,102.0,2.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,15 - 64 let,žena,Pardubický kraj,kraj
557920,987552373,404,3162,1294,203,1035,1200659999,102.0,1.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,65 a více let,muž,Pardubický kraj,kraj
557921,987552374,729,3162,1294,203,1035,1200659999,102.0,2.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,65 a více let,žena,Pardubický kraj,kraj
557923,987552028,10992,3162,1294,900,1035,1300150064,102.0,1.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,15 - 64 let,muž,Pardubický kraj,kraj
557924,987552029,6333,3162,1294,900,1035,1300150064,102.0,2.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,15 - 64 let,žena,Pardubický kraj,kraj
557926,987552371,1918,3162,1294,900,1035,1200659999,102.0,1.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,65 a více let,muž,Pardubický kraj,kraj
557927,987552372,2699,3162,1294,900,1035,1200659999,102.0,2.0,100,3093,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,65 a více let,žena,Pardubický kraj,kraj
557929,987553604,977,3162,1294,1,1035,1300150064,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,15 - 64 let,muž,Kraj Vysočina,kraj
557930,987553712,672,3162,1294,1,1035,1300150064,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,15 - 64 let,žena,Kraj Vysočina,kraj
557932,987552032,140,3162,1294,1,1035,1200659999,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,65 a více let,muž,Kraj Vysočina,kraj
557933,987552033,256,3162,1294,1,1035,1200659999,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,65 a více let,žena,Kraj Vysočina,kraj
557935,987553596,2271,3162,1294,2,1035,1300150064,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,15 - 64 let,muž,Kraj Vysočina,kraj
557936,987553597,1589,3162,1294,2,1035,1300150064,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,15 - 64 let,žena,Kraj Vysočina,kraj
557938,987551918,362,3162,1294,2,1035,1200659999,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,65 a více let,muž,Kraj Vysočina,kraj
557939,987551919,1060,3162,1294,2,1035,1200659999,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,65 a více let,žena,Kraj Vysočina,kraj
557941,987553483,14365,3162,1294,3,1035,1300150064,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Základní vzdělání,15 - 64 let,muž,Kraj Vysočina,kraj
557942,987553593,15669,3162,1294,3,1035,1300150064,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Základní vzdělání,15 - 64 let,žena,Kraj Vysočina,kraj
557944,987551914,2998,3162,1294,3,1035,1200659999,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Základní vzdělání,65 a více let,muž,Kraj Vysočina,kraj
557945,987551915,13479,3162,1294,3,1035,1200659999,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Základní vzdělání,65 a více let,žena,Kraj Vysočina,kraj
557947,987553479,15961,3162,1294,8,1035,1300150064,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední všeobecné vzdělání,15 - 64 let,muž,Kraj Vysočina,kraj
557948,987553480,23572,3162,1294,8,1035,1300150064,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední všeobecné vzdělání,15 - 64 let,žena,Kraj Vysočina,kraj
557950,987553723,3466,3162,1294,8,1035,1200659999,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední všeobecné vzdělání,65 a více let,muž,Kraj Vysočina,kraj
557951,987553724,7090,3162,1294,8,1035,1200659999,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední všeobecné vzdělání,65 a více let,žena,Kraj Vysočina,kraj
557953,987553598,1681,3162,1294,11,1035,1300150064,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání,15 - 64 let,muž,Kraj Vysočina,kraj
557954,987553599,4588,3162,1294,11,1035,1300150064,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání,15 - 64 let,žena,Kraj Vysočina,kraj
557956,987551920,122,3162,1294,11,1035,1200659999,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání,65 a více let,muž,Kraj Vysočina,kraj
557957,987551921,177,3162,1294,11,1035,1200659999,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání,65 a více let,žena,Kraj Vysočina,kraj
557959,987553477,4418,3162,1294,12,1035,1300150064,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské bakalářské vzdělání,15 - 64 let,muž,Kraj Vysočina,kraj
557960,987553478,8737,3162,1294,12,1035,1300150064,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské bakalářské vzdělání,15 - 64 let,žena,Kraj Vysočina,kraj
557962,987553721,67,3162,1294,12,1035,1200659999,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské bakalářské vzdělání,65 a více let,muž,Kraj Vysočina,kraj
557963,987553722,85,3162,1294,12,1035,1200659999,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské bakalářské vzdělání,65 a více let,žena,Kraj Vysočina,kraj
557965,987553475,15490,3162,1294,13,1035,1300150064,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské magisterské vzdělání,15 - 64 let,muž,Kraj Vysočina,kraj
557966,987553476,18173,3162,1294,13,1035,1300150064,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské magisterské vzdělání,15 - 64 let,žena,Kraj Vysočina,kraj
557968,987553719,4680,3162,1294,13,1035,1200659999,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské magisterské vzdělání,65 a více let,muž,Kraj Vysočina,kraj
557969,987553720,3191,3162,1294,13,1035,1200659999,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské magisterské vzdělání,65 a více let,žena,Kraj Vysočina,kraj
557971,987553473,621,3162,1294,14,1035,1300150064,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské doktorské vzdělání,15 - 64 let,muž,Kraj Vysočina,kraj
557972,987553474,442,3162,1294,14,1035,1300150064,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské doktorské vzdělání,15 - 64 let,žena,Kraj Vysočina,kraj
557974,987553717,278,3162,1294,14,1035,1200659999,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské doktorské vzdělání,65 a více let,muž,Kraj Vysočina,kraj
557975,987553718,94,3162,1294,14,1035,1200659999,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské doktorské vzdělání,65 a více let,žena,Kraj Vysočina,kraj
557977,987553600,126,3162,1294,15,1035,1300150064,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání v konzervatoři,15 - 64 let,muž,Kraj Vysočina,kraj
557978,987553601,144,3162,1294,15,1035,1300150064,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání v konzervatoři,15 - 64 let,žena,Kraj Vysočina,kraj
557980,987551922,42,3162,1294,15,1035,1200659999,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání v konzervatoři,65 a více let,muž,Kraj Vysočina,kraj
557981,987551923,42,3162,1294,15,1035,1200659999,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání v konzervatoři,65 a více let,žena,Kraj Vysočina,kraj
557983,987553594,64554,3162,5784,105,1035,1300150064,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,15 - 64 let,muž,Kraj Vysočina,kraj
557984,987553595,41378,3162,5784,105,1035,1300150064,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,15 - 64 let,žena,Kraj Vysočina,kraj
557986,987551916,24502,3162,5784,105,1035,1200659999,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,65 a více let,muž,Kraj Vysočina,kraj
557987,987551917,22966,3162,5784,105,1035,1200659999,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,65 a více let,žena,Kraj Vysočina,kraj
557989,987553481,28023,3162,5784,121,1035,1300150064,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,15 - 64 let,muž,Kraj Vysočina,kraj
557990,987553482,25884,3162,5784,121,1035,1300150064,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,15 - 64 let,žena,Kraj Vysočina,kraj
557992,987551912,6435,3162,5784,121,1035,1200659999,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,65 a více let,muž,Kraj Vysočina,kraj
557993,987551913,8079,3162,5784,121,1035,1200659999,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,65 a více let,žena,Kraj Vysočina,kraj
557995,987553602,3404,3162,1294,202,1035,1300150064,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,15 - 64 let,muž,Kraj Vysočina,kraj
557996,987553603,3306,3162,1294,202,1035,1300150064,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,15 - 64 let,žena,Kraj Vysočina,kraj
557998,987551924,455,3162,1294,202,1035,1200659999,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,65 a více let,muž,Kraj Vysočina,kraj
557999,987552031,1106,3162,1294,202,1035,1200659999,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,65 a více let,žena,Kraj Vysočina,kraj
558001,987553715,587,3162,1294,203,1035,1300150064,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,15 - 64 let,muž,Kraj Vysočina,kraj
558002,987553716,1679,3162,1294,203,1035,1300150064,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,15 - 64 let,žena,Kraj Vysočina,kraj
558004,987552036,312,3162,1294,203,1035,1200659999,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,65 a více let,muž,Kraj Vysočina,kraj
558005,987552037,678,3162,1294,203,1035,1200659999,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,65 a více let,žena,Kraj Vysočina,kraj
558007,987553713,8730,3162,1294,900,1035,1300150064,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,15 - 64 let,muž,Kraj Vysočina,kraj
558008,987553714,4983,3162,1294,900,1035,1300150064,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,15 - 64 let,žena,Kraj Vysočina,kraj
558010,987552034,1777,3162,1294,900,1035,1200659999,102.0,1.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,65 a více let,muž,Kraj Vysočina,kraj
558011,987552035,2500,3162,1294,900,1035,1200659999,102.0,2.0,100,3107,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,65 a více let,žena,Kraj Vysočina,kraj
558013,987553110,2345,3162,1294,1,1035,1300150064,102.0,1.0,100,3115,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,15 - 64 let,muž,Jihomoravský kraj,kraj
558014,987553111,1598,3162,1294,1,1035,1300150064,102.0,2.0,100,3115,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,15 - 64 let,žena,Jihomoravský kraj,kraj
558016,987553357,263,3162,1294,1,1035,1200659999,102.0,1.0,100,3115,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,65 a více let,muž,Jihomoravský kraj,kraj
558017,987553358,741,3162,1294,1,1035,1200659999,102.0,2.0,100,3115,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,65 a více let,žena,Jihomoravský kraj,kraj
558019,987552996,4737,3162,1294,2,1035,1300150064,102.0,1.0,100,3115,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,15 - 64 let,muž,Jihomoravský kraj,kraj
558020,987552997,4030,3162,1294,2,1035,1300150064,102.0,2.0,100,3115,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,15 - 64 let,žena,Jihomoravský kraj,kraj
558022,987553349,607,3162,1294,2,1035,1200659999,102.0,1.0,100,3115,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,65 a více let,muž,Jihomoravský kraj,kraj
558023,987553350,2713,3162,1294,2,1035,1200659999,102.0,2.0,100,3115,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,65 a více let,žena,Jihomoravský kraj,kraj
